"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_inter","GCTA_rr_main","i_1","i_2","S1_jack.GCTA_main","S1_v_jack_1","S1_v_jack_2","S1_v_jack_corr","S2_jack.GCTA_rr_main","S2_v_jack_1","S2_v_jack_2","S2_v_jack_corr","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","i"
100,0,0,0,31.2441443672809,0,0,31.2441415627397,1,0,24.1239821940167,1068.05302876445,538.105762406985,351.510283376848,24.1238774729309,1068.05312804091,538.105780530963,351.510801884765,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,1012,"leave-1-2",5050,0.5,1e+05,7
